repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
apache/commons-math,8ce34483549796052a1e81419152edef8e83e5ea,2764b8239fe49a4328a0c51a74204a31ee1e451e,master,1586614576,0,0,0,0,0,0,0,0,0,0,0,0,0,32976,32976,32976,32976,36418,36418,0,0,0,0,0,0,0,0,0,0,32,19,
apache/commons-math,2764b8239fe49a4328a0c51a74204a31ee1e451e,7b005845af41746e938b713b6fc8f45ff98a8e60,master,1586605932,3,0,0,0,3,0,0,0,1,0,0,0,0,32972,32979,32976,32975,36418,36414,0,0,1,0,0,0,3,0,4,0,6,4,
apache/commons-math,7b005845af41746e938b713b6fc8f45ff98a8e60,00f4de04fb0452bcf29053842935c8ba7257e13c,master,1586279891,35,0,0,0,26,0,0,0,1,3,0,0,0,32939,33004,32975,32968,36417,36381,0,0,3,0,0,0,39,0,31,0,39,31,
apache/commons-math,00f4de04fb0452bcf29053842935c8ba7257e13c,8be7fa43436dd87eec4b5671dff8b7c385db6c2a,master,1586049230,12,0,0,0,2,0,0,0,0,0,0,0,0,32956,32971,32968,32959,36407,36396,0,0,5,1,0,0,64,35,34,0,102,34,
apache/commons-math,8be7fa43436dd87eec4b5671dff8b7c385db6c2a,7ae8c7ac46f979891af3cca3d1c52ca984125002,master,1585243593,48,5,0,0,9,1,56,5,0,0,0,0,0,32911,32968,32959,32920,36398,36346,0,0,2,0,4,1,141,0,409,0,142,409,
apache/commons-math,7ae8c7ac46f979891af3cca3d1c52ca984125002,6b0395898e9469fda20f011ded8dce3f9d0df907,master,1585152444,0,0,0,0,0,0,0,0,3,0,0,0,0,32973,32976,32976,32973,36416,36416,1,0,1,0,0,0,32,0,3,0,32,3,
apache/commons-math,6b0395898e9469fda20f011ded8dce3f9d0df907,22373aeb76811aae77f581143e9fed34580316eb,master,1584889781,2,3,93,1,0,3,0,0,3,0,0,0,0,32875,32973,32973,32875,36416,36319,1,1,7,0,0,0,343,181,45,0,527,45,
apache/commons-math,22373aeb76811aae77f581143e9fed34580316eb,955f56fbe491bec47c170480c32df2ada9b0b2db,master,1584803794,10,9,0,0,8,9,0,0,0,0,0,0,0,32865,32883,32875,32873,36319,36309,0,0,1,0,0,0,42,0,25,0,42,25,
apache/commons-math,955f56fbe491bec47c170480c32df2ada9b0b2db,c13179ef737b8771cc12d2416a230e2b6cafbb05,master,1584516369,0,0,0,0,0,0,0,0,0,0,0,0,0,32873,32873,32873,32873,36317,36317,0,0,2,0,0,0,2,0,2,0,2,2,
apache/commons-math,c13179ef737b8771cc12d2416a230e2b6cafbb05,169062c7a5d9fdc5e5aa9951ae32440010fb3b81,master,1584232690,0,0,0,0,0,0,0,0,0,0,0,0,0,32873,32873,32873,32873,36317,36317,0,0,3,0,0,0,12,0,10,0,12,10,
apache/commons-math,169062c7a5d9fdc5e5aa9951ae32440010fb3b81,fb78e1af4f8975d79feefd92bb2d0ba09599ed07,master,1583885788,2,0,56,5,42,4,0,0,0,3,0,0,0,32815,32918,32873,32860,36317,36258,3,1,4,0,0,0,310,65,155,0,378,155,
apache/commons-math,fb78e1af4f8975d79feefd92bb2d0ba09599ed07,aafc49afd764351668045c0fadf2ad6222490ba7,master,1583865252,7,0,53,4,6,0,5,2,4,0,0,0,0,32796,32866,32860,32802,36300,36235,2,1,4,1,1,0,258,168,109,4,446,121,
apache/commons-math,aafc49afd764351668045c0fadf2ad6222490ba7,d64d4c9c02ae487e90e23d40f945cf78991ff1e0,master,1583629241,13,1,0,0,25,1,0,0,0,0,0,0,0,32793,32831,32806,32818,36247,36234,0,0,4,0,0,0,26,0,58,0,29,58,
apache/commons-math,d64d4c9c02ae487e90e23d40f945cf78991ff1e0,4d5983aa8756c99cdd20618aecf24ea31c399311,master,1583610145,6,0,0,0,6,3,0,0,0,3,0,0,0,32812,32827,32818,32821,36259,36256,1,0,2,0,0,0,55,0,37,0,58,37,
apache/commons-math,4d5983aa8756c99cdd20618aecf24ea31c399311,80df02f2d2a3180a30a6748a640588735ce8aaaa,master,1582042680,0,0,0,0,0,0,0,0,6,0,0,0,0,32814,32820,32820,32814,36261,36261,0,0,7,1,0,0,157,3,157,2,188,162,
apache/commons-math,80df02f2d2a3180a30a6748a640588735ce8aaaa,a81b218d47b54af46030f3ef4231f619899c5667,master,1577447616,150,122,0,0,135,137,0,0,0,0,0,0,0,32664,32958,32814,32808,36261,36136,0,0,8,0,0,0,412,0,421,0,416,422,
apache/commons-math,a81b218d47b54af46030f3ef4231f619899c5667,bf5d19e08bfc74c56bc3d3828e5c3d93abbdff8b,master,1577192759,58,3,0,0,42,5,24,2,4,0,0,0,0,32745,32850,32807,32788,36270,36214,0,0,18,5,1,1,158,11,480,10,177,492,
apache/commons-math,bf5d19e08bfc74c56bc3d3828e5c3d93abbdff8b,f7e0d743526a9af68233a21e4af01810c1ded2b8,master,1576548852,1,0,0,0,1,0,0,0,1,0,0,0,0,32810,32813,32812,32811,36282,36281,0,0,4,4,2,0,6,20,56,23,26,79,
apache/commons-math,f7e0d743526a9af68233a21e4af01810c1ded2b8,49f3afd6b8caaa81da842495ffb016379b029432,master,1576546443,20,4,0,0,32,4,0,0,0,4,0,0,0,32791,32847,32811,32827,36282,36262,0,0,15,6,0,0,24,19,102,147,43,249,
apache/commons-math,49f3afd6b8caaa81da842495ffb016379b029432,b6a65a7b6e80ba4ef602b5ed2579a063d28f2249,master,1576500952,0,0,0,0,0,0,61,7,3,0,0,0,0,32824,32827,32827,32824,36294,36294,0,0,0,1,1,1,0,1,527,1,4,528,
apache/commons-math,b6a65a7b6e80ba4ef602b5ed2579a063d28f2249,084db0dcc42b906da45eb639ede4c9fa1e28b85b,master,1575382664,0,0,0,0,0,0,393,291,0,0,0,0,0,32885,32885,32885,32885,36362,36362,0,0,0,1,1,1,0,3,2826,4,3,2830,
apache/commons-math,084db0dcc42b906da45eb639ede4c9fa1e28b85b,cf2b9e7479179bff9111df99b7fa9f30a1bd5a8b,master,1575381669,0,0,0,0,0,0,0,0,0,3,0,0,0,33278,33281,33278,33281,37046,37046,0,0,0,0,2,0,0,0,77,0,0,77,
apache/commons-math,cf2b9e7479179bff9111df99b7fa9f30a1bd5a8b,b8d96de5871d938f678b4702c2fcc306bdf1f34d,master,1575381113,0,0,0,0,11,0,256,30,4,0,0,0,0,33277,33292,33281,33288,37046,37045,0,0,1,2,2,2,0,76,2037,90,79,2127,
apache/commons-math,b8d96de5871d938f678b4702c2fcc306bdf1f34d,1c3ccc4d2e560c49b2be2cde352882a4f92dc4e5,master,1575373985,0,0,0,0,11,0,185,5,2,0,0,0,0,33542,33555,33544,33553,37342,37341,0,1,1,9,2,2,0,1551,1488,1505,1558,2993,
apache/commons-math,1c3ccc4d2e560c49b2be2cde352882a4f92dc4e5,735dbc79340d609318a339cf7b85cb542e969d0a,master,1575271329,0,0,0,0,0,0,0,0,0,3,0,0,0,33738,33741,33738,33741,37542,37542,0,0,5,0,0,0,26,0,24,0,26,24,
apache/commons-math,735dbc79340d609318a339cf7b85cb542e969d0a,471d4d60dc21fbccb8c6b4616a00238c245f78f6,master,1575260725,64,0,0,0,59,0,4040,330,0,16,0,0,0,33677,33816,33741,33752,37542,37478,0,0,3,11,90,52,139,160,32606,169,312,32775,
apache/commons-math,471d4d60dc21fbccb8c6b4616a00238c245f78f6,a9645dbc0249a3d1e477e0b81821beac3fe4debd,master,1572223902,82,31,201,7,76,23,0,0,1,0,0,0,0,37508,37868,37792,37584,41907,41610,5,2,11,1,0,0,958,652,196,52,1634,264,
apache/commons-math,6ce50484f627a9ade827d7150f47c41cc7dcc3ef,a9645dbc0249a3d1e477e0b81821beac3fe4debd,master,1569610034,0,0,0,0,0,0,0,0,1,3,0,0,0,37581,37585,37582,37584,41686,41686,0,0,1,0,0,0,1,0,10,0,6,15,
apache/commons-math,a9645dbc0249a3d1e477e0b81821beac3fe4debd,77a18f00653f35e638fa5b217b224c58b08f8ac0,master,1566212130,19,1,0,0,84,0,0,0,4,1,0,0,0,37561,37669,37584,37646,41686,41665,0,0,5,4,0,0,33,25,158,10,814,880,
apache/commons-math,f78d3157f0048c4d9068aa6ab88e676d96d651ea,69581d83ccf37f6e5008ec876d6370af023a2685,master,1565814522,0,0,0,0,0,0,0,0,3,1,0,0,0,37581,37585,37584,37582,41686,41686,0,0,0,0,0,0,0,0,0,0,45,45,
apache/commons-math,69581d83ccf37f6e5008ec876d6370af023a2685,31e69b220a7ce710cc5cfd5d752228414ce80c88,master,1562461325,0,0,0,0,0,0,0,0,0,0,0,0,0,37582,37582,37582,37582,41686,41686,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-math,31e69b220a7ce710cc5cfd5d752228414ce80c88,77a18f00653f35e638fa5b217b224c58b08f8ac0,master,1562460486,19,1,0,0,84,0,0,0,1,0,0,0,0,37562,37666,37582,37646,41686,41665,0,0,5,4,0,0,33,25,158,10,146,211,
apache/commons-math,77a18f00653f35e638fa5b217b224c58b08f8ac0,005b4b1c28b5e2418874c5f43156ccd85edb367b,master,1558030056,0,0,0,0,0,0,0,0,0,3,0,0,0,37646,37649,37646,37649,41749,41749,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-math,005b4b1c28b5e2418874c5f43156ccd85edb367b,063713e8755aab8e6847ce0faacd0a5b49d3e1ff,master,1558015526,0,0,0,0,0,0,0,0,1,0,0,0,0,37648,37649,37649,37648,41749,41749,0,0,0,1,0,0,0,0,0,1,0,1,
apache/commons-math,063713e8755aab8e6847ce0faacd0a5b49d3e1ff,0df313bef62d5fedc18286b80fc93248b5f180fd,master,1557263699,0,0,0,0,0,0,0,0,0,1,0,0,0,37648,37649,37648,37649,41749,41749,0,0,1,1,0,0,4,4,4,4,21212,1008,
apache/commons-math,0df313bef62d5fedc18286b80fc93248b5f180fd,53d9c7fbfbe9cbd7e11cb872ef87e00462fa3eca,master,1555591407,6,0,0,0,8,0,0,0,0,0,0,0,0,37643,37657,37649,37651,41749,41743,0,0,1,1,0,0,10,64,12,0,76,14,
apache/commons-math,53d9c7fbfbe9cbd7e11cb872ef87e00462fa3eca,286ab7c6dd4c4aae0b0290517ea3508487438d01,master,1555412350,7,0,0,0,4,0,0,0,2,0,0,0,0,37642,37655,37651,37646,41751,41744,0,0,2,2,0,0,10,42,6,9,58,15,
apache/commons-math,286ab7c6dd4c4aae0b0290517ea3508487438d01,d7d4e4df72cc14998ff82a936e8a8de10931e5af,master,1554470607,0,0,0,0,0,0,0,0,3,0,0,0,0,37643,37646,37646,37643,41748,41748,0,0,1,1,0,0,2,54,1,0,58,3,
apache/commons-math,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07,d7d4e4df72cc14998ff82a936e8a8de10931e5af,master,1550228984,0,0,0,0,0,0,0,0,0,1,0,0,0,37642,37643,37642,37643,41748,41748,0,0,1,0,0,0,2,0,1,0,4,3,
apache/commons-math,d7d4e4df72cc14998ff82a936e8a8de10931e5af,34bd1707749c71302207fb2fc0559b6ca301d895,master,1544492733,0,0,0,0,0,0,0,0,1,0,0,0,0,37642,37669,37643,37668,41748,41843,0,0,0,0,0,0,0,0,0,0,20,12,
apache/commons-math,34bd1707749c71302207fb2fc0559b6ca301d895,efb0230063b31d53bd077d9f6a4bb64fcbb9c97f,master,1535507212,5,0,0,0,3,0,0,0,0,2,0,0,0,37663,37673,37668,37668,41843,41838,0,0,1,0,0,0,9,0,7,0,27,7,
apache/commons-math,efb0230063b31d53bd077d9f6a4bb64fcbb9c97f,00a0c6cb866b01c0d48debae0faf884038279144,master,1535501637,6,0,0,0,7,0,0,21,1,1,0,0,0,37661,37676,37668,37669,41841,41835,0,0,10,3,1,0,18,30,131,6,51,140,
apache/commons-math,eb57d6d457002a0bb5336d789a3381a24599affe,00a0c6cb866b01c0d48debae0faf884038279144,master,1529185730,0,0,0,0,0,0,0,0,0,0,0,0,0,37669,37669,37669,37669,41863,41863,0,0,8,2,0,0,9,6,9,6,15,15,
apache/commons-math,00a0c6cb866b01c0d48debae0faf884038279144,e37de249b1d2a7f9ea6e99332ff05c116006a5bf,master,1528809118,5,0,0,0,3,0,0,0,0,3,0,0,0,37664,37675,37669,37670,41863,41858,0,0,1,1,0,0,9,24,3,0,36,3,
apache/commons-math,e37de249b1d2a7f9ea6e99332ff05c116006a5bf,3a03e2a6316ac27eb187ee39562bb5977a3c058e,master,1528752622,0,0,0,0,0,0,0,0,4,0,0,0,0,37666,37670,37670,37666,41861,41861,0,0,1,0,0,0,1,0,1,0,7,1,
apache/commons-math,3a03e2a6316ac27eb187ee39562bb5977a3c058e,f9499be20e1d4801b199eeb2bdc6c553f8b072f3,master,1526482295,0,0,23,21,0,0,0,0,0,1,0,0,0,37643,37667,37666,37644,41861,41817,2,2,1,1,0,0,209,217,2,64,432,66,
apache/commons-math,f9499be20e1d4801b199eeb2bdc6c553f8b072f3,36553ffab375518a8ce39b25a916f730775435a4,master,1526410739,0,0,0,0,0,0,0,0,0,0,0,0,0,37644,37644,37644,37644,41817,41817,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-math,36553ffab375518a8ce39b25a916f730775435a4,f43069ac6d281b8367dad6f78def4b8336a11ff0,master,1525794552,10,0,0,0,9,1,0,0,4,0,0,0,0,37630,37653,37644,37639,41817,41808,0,0,1,2,0,0,15,266,18,2,281,20,
apache/commons-math,f43069ac6d281b8367dad6f78def4b8336a11ff0,d9b0be1c9a8e9c0e34220d38276c5b449a06be54,master,1525283811,2,0,0,0,2,0,0,0,0,3,0,0,0,37637,37644,37639,37642,41817,41815,0,0,1,1,0,0,3,30,2,9,33,11,
apache/commons-math,d9b0be1c9a8e9c0e34220d38276c5b449a06be54,c5512b7d690ea77775de3790b1760a62540e06bc,master,1522456727,4,0,0,0,4,0,0,0,3,0,0,0,0,37635,37646,37642,37639,41817,41813,0,0,1,2,0,0,4,8,4,8,12,12,
apache/commons-math,c5512b7d690ea77775de3790b1760a62540e06bc,b048757035a1196a825113ca6e676bd439e4d46f,master,1521336123,0,0,0,0,0,0,0,0,1,3,0,0,0,37638,37642,37639,37641,41817,41817,0,0,2,0,0,0,2,0,8,0,2,8,
apache/commons-math,b048757035a1196a825113ca6e676bd439e4d46f,939e9f1d63f13347d64848d937cee8638132a5ea,master,1521333781,27,16,0,0,26,15,0,0,0,1,0,0,0,37614,37668,37641,37641,41817,41789,0,0,5,4,0,0,45,75,45,75,120,120,
apache/commons-math,939e9f1d63f13347d64848d937cee8638132a5ea,583d9ec8647a7f667bb8f22cecf9859187149ade,master,1519786554,0,0,0,0,0,0,0,0,3,0,0,0,0,37638,37641,37641,37638,41815,41815,0,0,0,1,0,0,0,2,0,32,2,32,
apache/commons-math,583d9ec8647a7f667bb8f22cecf9859187149ade,c965f1c7fca41baf313e2234c6328f4082fe9ab2,master,1519785474,0,0,0,0,0,0,230,12,0,3,0,0,0,37638,37641,37638,37641,41815,41815,0,0,8,5,2,2,13,48,2940,20,67,2960,
apache/commons-math,c965f1c7fca41baf313e2234c6328f4082fe9ab2,cfe0502990a1e61d5ae7c744b119e8c330c37c0c,master,1518689150,1,0,0,0,1,0,0,0,0,0,0,0,0,37870,37872,37871,37871,42057,42056,0,0,1,6,0,0,1,860,3,446,861,449,
apache/commons-math,cfe0502990a1e61d5ae7c744b119e8c330c37c0c,a37dcb93bed20ee302526473a9653f6cb5ae51a1,master,1517961221,1,0,0,0,1,0,0,0,0,0,0,0,0,37870,37872,37871,37871,42057,42056,0,0,1,1,0,0,1,43,1,16,44,17,
apache/commons-math,a37dcb93bed20ee302526473a9653f6cb5ae51a1,036a2cae2590299505763092ed3b6ec8432cb1a8,master,1517590294,1,0,0,0,0,0,0,0,0,0,0,0,0,37870,37871,37871,37870,42057,42056,0,0,1,1,0,0,4,43,0,0,47,0,
apache/commons-math,036a2cae2590299505763092ed3b6ec8432cb1a8,60bcdd450d6950da981d70b8b08379bdd744c82d,master,1517587443,0,0,0,0,0,0,0,0,0,0,0,0,0,37870,37870,37870,37870,42056,42056,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-math,60bcdd450d6950da981d70b8b08379bdd744c82d,1f07a0bf70049cb0a2f6b52ea7c261da5adb1abb,master,1517009985,5,0,0,0,8,0,0,0,3,0,0,0,0,37862,37878,37870,37870,42056,42051,0,0,1,0,0,0,5,0,21,0,5,21,
apache/commons-math,1f07a0bf70049cb0a2f6b52ea7c261da5adb1abb,54fa0a855e549ae2a9f8445d71cbd01e8377e353,master,1516985792,8,0,0,0,5,0,0,0,2,0,0,0,0,37860,37875,37870,37865,42059,42051,0,0,1,0,0,0,21,0,5,0,21,5,
apache/commons-math,54fa0a855e549ae2a9f8445d71cbd01e8377e353,3ea45970dbe94643fb57ce7713dc1c624526853b,master,1516968073,1,0,0,0,1,0,0,0,27,2,0,0,0,37837,37868,37865,37840,42056,42055,0,3,1,5,0,0,1,2878,1,370,2879,371,
apache/commons-math,3ea45970dbe94643fb57ce7713dc1c624526853b,e4a613ffe00e331c089f4f47f27f8a559cec809c,master,1516924845,26,0,0,0,14,2,0,0,3,0,0,0,0,37811,37855,37840,37826,42056,42033,0,0,1,1,0,0,76,117,30,0,193,30,
apache/commons-math,e4a613ffe00e331c089f4f47f27f8a559cec809c,c48d7c40cfe407c539c8af8f901816f3658f67e4,master,1516907150,25,1,0,0,32,2,954,97,0,26,0,0,0,37801,37884,37826,37859,42047,42023,0,1,20,42,27,26,91,599,10827,171,696,10998,
apache/commons-math,c48d7c40cfe407c539c8af8f901816f3658f67e4,eafb16c711d5cd79edad5fbb2055252acdb3825e,master,1514194690,30,0,0,0,23,0,0,0,37,3,0,0,0,38746,38840,38813,38773,43106,43077,0,1,2,1,0,0,44,228,28,0,272,28,
apache/commons-math,eafb16c711d5cd79edad5fbb2055252acdb3825e,34886092d926da89e7040547d48cd3891e51595b,master,1505583520,0,0,0,0,0,0,461,61,0,0,0,0,0,38773,38773,38773,38773,43100,43100,0,0,0,0,10,5,0,0,3670,0,0,3670,
apache/commons-math,34886092d926da89e7040547d48cd3891e51595b,13e0ba5aff3fe14eb0e1d748cad4b9f99e681ca0,master,1502892274,0,0,0,0,0,0,0,0,0,0,0,0,0,39234,39234,39234,39234,43622,43622,0,0,0,0,0,0,0,0,0,0,31,1,
apache/commons-math,13e0ba5aff3fe14eb0e1d748cad4b9f99e681ca0,2c6e3404bc72e76b2e9d308121368f09b723c8df,master,1502889658,1,0,0,0,1,0,0,0,3,0,0,0,0,39230,39235,39234,39231,43622,43621,0,0,1,0,0,0,4,0,4,0,4,4,
apache/commons-math,2c6e3404bc72e76b2e9d308121368f09b723c8df,eed46beefb0152b0579e2631877c864bb3216e0c,master,1502887339,1,0,0,0,0,0,16,0,0,0,0,0,0,39230,39231,39231,39230,43622,43621,0,0,2,7,1,1,6,67,158,70,73,228,
apache/commons-math,eed46beefb0152b0579e2631877c864bb3216e0c,333a32488ffe73ef9f82f6f359d344bb190b0759,master,1502757160,0,0,0,0,0,0,0,0,1,0,0,0,0,39245,39246,39246,39245,43637,43637,0,0,0,0,0,0,0,0,0,0,0,1,
apache/commons-math,333a32488ffe73ef9f82f6f359d344bb190b0759,1e139db440205db0b25e10ed0e324ae37b6e5bf8,master,1502327093,0,0,0,0,0,0,0,0,0,1,0,0,0,39245,39246,39245,39246,43637,43637,0,0,0,0,0,0,0,0,0,0,4,4,
apache/commons-math,1e139db440205db0b25e10ed0e324ae37b6e5bf8,dcaed2dc2838cfbb05d4bb783c5740668e659262,master,1502322005,0,0,0,0,0,0,0,0,0,3,0,0,0,39246,39249,39246,39249,43637,43637,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-math,dcaed2dc2838cfbb05d4bb783c5740668e659262,e1f30a1c32eb292e51db274adbe2fd6ed09b555b,master,1502282262,6,0,0,0,0,0,0,0,0,0,0,0,0,39243,39249,39249,39243,43637,43631,0,0,2,1,0,0,27,93,9,0,126,9,
apache/commons-math,e1f30a1c32eb292e51db274adbe2fd6ed09b555b,f940239fd23915d14efaf313bffa09a69824cb9e,master,1500682655,11,0,0,0,0,0,0,0,3,7,0,0,0,39229,39250,39243,39236,43631,43620,0,0,1,0,0,0,24,0,0,0,24,0,
apache/commons-math,f940239fd23915d14efaf313bffa09a69824cb9e,612a04d6b0ff8fa3060d5e943f4f72968ea71700,master,1500376250,0,0,0,0,0,0,0,0,0,3,0,0,0,39236,39239,39236,39239,43620,43620,0,0,1,0,0,0,3,0,0,0,3,0,
apache/commons-math,612a04d6b0ff8fa3060d5e943f4f72968ea71700,777af155a678286614d261887790352b43fa7c2a,master,1498094223,8,0,0,0,8,0,0,0,1,0,0,0,0,39230,39247,39239,39238,43620,43612,0,0,1,1,0,0,11,5,13,0,16,13,
apache/commons-math,777af155a678286614d261887790352b43fa7c2a,6f27b4ae8f8ecb62698e760ab7df3973874b1f51,master,1497532007,2,0,0,0,2,0,0,0,3,1,0,0,0,39233,39253,39238,39248,43620,43630,0,0,2,0,0,0,2,0,2,0,6,3,
apache/commons-math,6f27b4ae8f8ecb62698e760ab7df3973874b1f51,d9979fa97865b7a57b9da975efb6e6c4d80b0cc8,master,1496449876,10,1,0,0,11,1,0,0,0,3,0,0,0,39238,39262,39248,39252,43632,43622,0,0,6,5,0,0,16,17,35,28,39,63,
apache/commons-math,d9979fa97865b7a57b9da975efb6e6c4d80b0cc8,8b129cc4bde16f840e4f5df1518c4000932be8fc,master,1496017960,0,0,0,0,0,0,0,0,5,0,0,0,0,39247,39252,39252,39247,43633,43633,0,0,3,1,0,0,9,9,15,27,18,42,
apache/commons-math,8b129cc4bde16f840e4f5df1518c4000932be8fc,673ff98e9db0d40a76e98f5e18bb7e516f9a3b0e,master,1495929242,0,0,0,0,0,0,0,0,0,2,0,0,0,39247,39249,39247,39249,43633,43633,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-math,673ff98e9db0d40a76e98f5e18bb7e516f9a3b0e,4a37273818d2d7fe684136e84511e4e46e6cb1b0,master,1495895971,0,0,0,0,0,0,0,0,1,3,0,0,0,39248,39252,39249,39251,43633,43633,0,0,0,0,0,0,0,0,0,0,7,4,
apache/commons-math,4a37273818d2d7fe684136e84511e4e46e6cb1b0,97dc91d1545a667b4021b6507d927799e53964da,master,1495670536,79,1,0,0,236,2,0,0,3,1,0,0,0,39169,39488,39251,39406,43633,43555,0,0,13,3,0,0,96,15,566,312,117,878,
apache/commons-math,97dc91d1545a667b4021b6507d927799e53964da,96c8597c0f6eba2252bae4107ddacabeaf2be0e6,master,1495409256,11,2,0,0,108,2,89,7,0,5,0,0,0,39395,39519,39406,39508,43791,43780,0,0,11,7,1,2,28,17,1177,296,51,1473,
apache/commons-math,96c8597c0f6eba2252bae4107ddacabeaf2be0e6,b81be1fea344c07c3024011066f0c8bb8865cc65,master,1495335189,0,0,0,0,0,0,31,11,3,0,0,0,0,39594,39597,39597,39594,43984,43984,0,0,0,0,1,1,0,0,226,0,0,226,
apache/commons-math,b81be1fea344c07c3024011066f0c8bb8865cc65,44ab256961029c9e104e70fb804617fd582412cd,master,1494803747,7,0,0,0,7,0,84,1,0,0,0,0,0,39618,39632,39625,39625,44026,44019,0,0,3,0,1,1,14,0,514,0,14,514,
apache/commons-math,44ab256961029c9e104e70fb804617fd582412cd,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,master,1494797485,6,0,0,0,6,0,301,17,1,3,0,0,0,39702,39718,39709,39711,44111,44105,0,0,5,0,2,2,16,0,3223,0,16,3223,
apache/commons-math,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,cec35baf0b18c80fa66bd585adfed9ff8c091c59,master,1494703284,36,4,0,0,35,4,0,0,0,7,0,0,0,39976,40054,40012,40018,44429,44393,0,0,11,4,0,0,67,13,63,13,86,76,
apache/commons-math,cec35baf0b18c80fa66bd585adfed9ff8c091c59,44b2b2c1b465113bb1718e864dd928d1eaeb13de,master,1494686425,0,0,0,0,0,0,0,0,3,0,0,0,0,40015,40018,40018,40015,44428,44428,0,0,39,0,0,0,104,0,105,0,104,105,
apache/commons-math,44b2b2c1b465113bb1718e864dd928d1eaeb13de,bf915848967a6e35839e5565e98c716079980e18,master,1494626711,314,38,312,10,630,37,0,0,1,3,0,0,0,39388,40648,40015,40021,44428,43791,3,2,62,41,0,2,2393,2241,2611,1795,4659,4431,
apache/commons-math,bf915848967a6e35839e5565e98c716079980e18,5d87a8895298058c573d39f6c482a80a84919ff3,master,1494423193,1,1,0,0,8,1,0,0,5,1,0,0,0,40015,40030,40021,40024,44421,44419,0,0,0,5,0,0,0,102,0,128,102,128,
apache/commons-math,5d87a8895298058c573d39f6c482a80a84919ff3,1b80dc49658ce86375c6c3fd089d7dcd176f4ad8,master,1494407638,0,0,0,0,0,0,0,0,1,4,0,0,0,40023,40028,40024,40027,44427,44427,0,0,12,0,0,0,36,0,0,0,36,0,
apache/commons-math,1b80dc49658ce86375c6c3fd089d7dcd176f4ad8,60fdd5f3a6313484239e6b0eae0ee75ae89bd6a3,master,1494406388,0,0,0,0,0,0,0,0,4,1,0,0,0,40023,40028,40027,40024,44427,44427,0,0,10,2,0,0,17,4,17,2,21,19,
apache/commons-math,60fdd5f3a6313484239e6b0eae0ee75ae89bd6a3,ed1ce82d822ffe185875b7b7d38352f20171c096,master,1494403124,31,0,0,0,69,0,0,0,0,0,0,0,0,39993,40097,40024,40066,44427,44400,0,0,2,2,0,0,55,104,352,217,162,569,
apache/commons-math,ed1ce82d822ffe185875b7b7d38352f20171c096,7a7b390528781731f2c35807f076776cd9565ed4,master,1494358284,1,0,0,0,1,0,0,0,0,3,0,0,0,40063,40068,40064,40067,44467,44466,0,0,1,1,0,0,3,18,4,0,24,4,
apache/commons-math,7a7b390528781731f2c35807f076776cd9565ed4,ae41a228828f6dbb358b8e9e78414ea497bfd89f,master,1494345550,0,0,0,0,0,0,0,0,3,1,0,0,0,40064,40068,40067,40065,44467,44467,0,0,1,0,0,0,0,0,2,0,0,2,
apache/commons-math,ae41a228828f6dbb358b8e9e78414ea497bfd89f,273b353bf004e4c6108de3e97c327b9ec418d20f,master,1494344268,0,0,0,0,0,0,0,0,0,3,0,0,0,40065,40068,40065,40068,44467,44467,0,0,1,0,0,0,0,0,4,0,0,4,
apache/commons-math,273b353bf004e4c6108de3e97c327b9ec418d20f,9c1c9ab1bf99cc36778652541afd9b530fb63b40,master,1494344201,0,0,0,0,0,0,0,0,3,0,0,0,0,40065,40068,40068,40065,44467,44467,0,0,5,0,0,0,5,0,5,0,5,5,
apache/commons-math,9c1c9ab1bf99cc36778652541afd9b530fb63b40,6b95a3a87c02dd49953262e61ccf694c52474a3f,master,1494343322,0,0,0,0,0,0,0,0,1,3,0,0,0,40064,40068,40065,40067,44467,44467,0,0,1,0,0,0,9,0,9,0,9,9,
apache/commons-math,6b95a3a87c02dd49953262e61ccf694c52474a3f,57e3daac9dede1a7d5b8559471818b045c1b44f2,master,1494340869,0,0,0,0,0,0,0,0,0,1,0,0,0,40067,40068,40067,40068,44467,44467,0,0,1,0,0,0,1,0,1,0,1,1,
