repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
apache/commons-io,5115373b2afe5062afcb1960b9ebf0e35af72d35,04d3c37897323b077db2817ac52832721bab5668,master,1631024449,8,7,1,2,6,2,0,0,0,0,0,0,0,6195,6210,6204,6201,6967,6951,2,1,6,0,0,0,268,34,47,0,312,47,
apache/commons-io,04d3c37897323b077db2817ac52832721bab5668,b048a59a6e351ef44521ad770fd39afa73639632,master,1631019080,0,0,0,0,0,0,0,0,0,0,0,0,0,6201,6201,6201,6201,6957,6957,0,0,0,0,0,0,0,0,0,0,0,0,
apache/commons-io,b048a59a6e351ef44521ad770fd39afa73639632,8e265178364e412cd00721b4c164c25381001d7c,master,1630969465,0,0,0,0,0,0,0,0,0,9,0,0,0,6201,6210,6201,6210,6957,6957,0,0,1,0,0,0,2,0,2,0,2,2,
apache/commons-io,8e265178364e412cd00721b4c164c25381001d7c,ac36a6df85bae3614acba541520dd90ced329816,master,1630969259,8,0,0,0,5,0,0,0,10,5,0,0,0,6192,6221,6210,6203,6957,6950,0,0,3,0,0,0,69,0,17,0,78,17,
apache/commons-io,ac36a6df85bae3614acba541520dd90ced329816,d28e5d59c0366ddfbbdd05d6d30f39f1df99e300,master,1630953798,0,0,0,0,0,0,0,0,5,1,0,0,0,6198,6204,6203,6199,6955,6955,0,0,3,0,0,0,10,0,6,0,10,6,
apache/commons-io,d28e5d59c0366ddfbbdd05d6d30f39f1df99e300,96463c01fb7614e2afafbafb7045b2a5b86fa9a6,master,1630937817,2,0,0,0,3,0,0,0,0,0,0,0,0,6197,6202,6199,6200,6955,6953,0,0,1,0,0,0,2,0,3,0,5,3,
apache/commons-io,96463c01fb7614e2afafbafb7045b2a5b86fa9a6,af7596cc099de224d1aa789035e0c90385a0550e,master,1630756817,194,15,0,0,264,14,0,0,32,9,0,0,0,5974,6505,6200,6279,6956,6761,0,0,2,0,0,0,1185,0,1104,0,1191,1104,
apache/commons-io,af7596cc099de224d1aa789035e0c90385a0550e,a8184d6407bd49cb8f86680f4d906b1e4884c47b,master,1630694365,8,2,0,0,6,5,0,0,11,0,0,0,0,6198,6223,6217,6204,6963,6958,0,0,2,2,0,0,46,30,20,0,82,23,
apache/commons-io,a8184d6407bd49cb8f86680f4d906b1e4884c47b,1e01f7eb64a57cfd56dd9183ddca63a34b6925af,master,1630685149,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,1,0,0,0,1,0,1,4,1,
apache/commons-io,1e01f7eb64a57cfd56dd9183ddca63a34b6925af,072fa707f7cd41a70bcec644e1b393e3955dcc75,master,1630678673,5,5,0,0,5,5,0,0,0,0,0,0,0,6197,6207,6202,6202,6959,6954,0,0,5,2,0,0,34,3,34,3,50,46,
apache/commons-io,072fa707f7cd41a70bcec644e1b393e3955dcc75,d75f7ebb92df6348117e8dd99683dac1dad07bb5,master,1630677288,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,1,0,0,0,2,0,1,0,2,1,
apache/commons-io,d75f7ebb92df6348117e8dd99683dac1dad07bb5,086e34b9516beaffe82aed5d93da074ad7a3b1e3,master,1630676940,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,3,0,
apache/commons-io,086e34b9516beaffe82aed5d93da074ad7a3b1e3,70f3ce0b23de3180cb7e821e6792f086616e951a,master,1630676669,1,0,0,0,1,0,0,0,0,9,0,0,0,6201,6212,6202,6211,6959,6958,0,0,1,7,0,0,1,23,1,23,24,24,
apache/commons-io,70f3ce0b23de3180cb7e821e6792f086616e951a,971d4f25cc4c34f87798c80f1185e35670ab9154,master,1630588657,0,0,0,0,0,0,0,0,9,0,0,0,0,6202,6211,6211,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-io,971d4f25cc4c34f87798c80f1185e35670ab9154,364f84538f4c8bde1b1428c0f4508d233a1c386c,master,1630506615,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,3,2,
apache/commons-io,364f84538f4c8bde1b1428c0f4508d233a1c386c,365a8c29174515698c5a349ae4e7729570e2f0a4,master,1630256695,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,1,0,0,0,1,0,1,1,1,
apache/commons-io,365a8c29174515698c5a349ae4e7729570e2f0a4,624bb572d8d5d35465fbab0bf6b0b1695d110bf2,master,1630253028,0,0,0,0,0,0,0,0,0,9,0,0,0,6202,6211,6202,6211,6959,6959,0,0,1,0,0,0,5,0,4,0,5,4,
apache/commons-io,624bb572d8d5d35465fbab0bf6b0b1695d110bf2,0cdd69f633bfc644abe4597a0f0e932fb86421ec,master,1630251895,0,0,0,0,1,0,0,0,10,0,0,0,0,6201,6212,6211,6202,6959,6958,0,0,1,0,0,0,0,0,1,0,0,1,
apache/commons-io,0cdd69f633bfc644abe4597a0f0e932fb86421ec,b0347ccf1ee6b70eed0b2e8266bffaa25ec6247b,master,1630211219,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,b0347ccf1ee6b70eed0b2e8266bffaa25ec6247b,181f996c902a0fc1f43679fa9fec67ba3da27450,master,1629745549,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,8,2,
apache/commons-io,181f996c902a0fc1f43679fa9fec67ba3da27450,9f23065e7efe869d8080172ac3fd528fc3ec8246,master,1629637363,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,9f23065e7efe869d8080172ac3fd528fc3ec8246,08d413f6337ee8f46182c6a6019feafba7d363a1,master,1629637335,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,4,1,
apache/commons-io,08d413f6337ee8f46182c6a6019feafba7d363a1,5111e23b01eb9e8e44361438395658d815aa0d3b,master,1629637273,0,0,0,0,0,0,0,0,3,0,0,0,0,6199,6202,6202,6199,6959,6959,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,5111e23b01eb9e8e44361438395658d815aa0d3b,ea365f263d7dbd2481ce6be8712026fa3d02a3bf,master,1628515316,0,0,0,0,0,0,0,0,0,0,0,0,0,6199,6199,6199,6199,6959,6959,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-io,ea365f263d7dbd2481ce6be8712026fa3d02a3bf,a8938c9f32e03c5939fe29fdd92c78dd8244e6de,master,1628435781,0,0,0,0,0,0,0,0,0,3,0,0,0,6199,6202,6199,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,3,0,
apache/commons-io,a8938c9f32e03c5939fe29fdd92c78dd8244e6de,b43c74a3c36c4b1472936f4c6632d88c00153b91,master,1628435692,0,0,0,0,0,0,0,0,0,0,0,0,0,6202,6202,6202,6202,6959,6959,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,b43c74a3c36c4b1472936f4c6632d88c00153b91,8a49feb88ef048d6d763dde0d0b032ad5a18c515,master,1628431405,10,0,0,0,11,0,0,0,0,1,0,0,0,6192,6214,6202,6204,6959,6949,0,0,3,1,0,0,32,6,20,0,41,20,
apache/commons-io,8a49feb88ef048d6d763dde0d0b032ad5a18c515,f98df7e385d91175f223d0459a652f166e7a12f4,master,1628427188,0,0,0,0,0,0,0,0,0,0,0,0,0,6204,6204,6204,6204,6960,6960,0,0,1,0,0,0,1,0,1,0,1,1,
apache/commons-io,f98df7e385d91175f223d0459a652f166e7a12f4,b38cf8a694f97a511a4eb50c058fc5d4789cafee,master,1628259421,0,0,0,0,0,0,0,0,1,6,0,0,0,6203,6210,6204,6209,6960,6960,0,0,6,7,0,0,13,4,12,9,17,21,
apache/commons-io,b38cf8a694f97a511a4eb50c058fc5d4789cafee,3cb5fd7b5a6349fcf27e9025e4a42d812a492b43,master,1628179403,0,5,22,2,0,5,0,0,6,1,0,0,0,6181,6210,6209,6182,6960,6936,3,2,2,1,0,0,204,158,6,4,368,10,
apache/commons-io,3cb5fd7b5a6349fcf27e9025e4a42d812a492b43,555ad20a763943ccb4eca2edc9822a268921649c,master,1628111798,2,0,0,0,3,0,0,0,0,3,0,0,0,6180,6188,6182,6186,6936,6934,0,0,1,1,0,0,90,96,132,81,190,214,
apache/commons-io,555ad20a763943ccb4eca2edc9822a268921649c,82cb5d493c066f8500548996ac78ead9e94d7511,master,1627673386,0,0,0,0,0,0,0,0,3,0,0,0,0,6183,6186,6186,6183,6937,6937,0,0,5,1,0,0,15,1,9,2,16,11,
apache/commons-io,82cb5d493c066f8500548996ac78ead9e94d7511,41dc1a22d6964cb7d6c04c833930b39555bdde6b,master,1627660635,2,0,0,0,1,0,0,0,0,0,0,0,0,6181,6184,6183,6182,6937,6935,0,0,3,0,0,0,39,0,12,0,61,15,
apache/commons-io,41dc1a22d6964cb7d6c04c833930b39555bdde6b,947b0743568a3973cf05f25ecb3a1ec53406e102,master,1627300895,2,0,0,0,2,0,0,0,3,0,0,0,0,6177,6184,6182,6179,6936,6934,0,0,1,1,0,0,58,15,54,1,73,55,
apache/commons-io,947b0743568a3973cf05f25ecb3a1ec53406e102,9ffac9e5b30b1474610d5033e0e6c16903c1bf74,master,1627239369,37,16,0,0,48,20,0,0,8,6,0,0,0,6134,6239,6179,6194,6936,6907,0,0,2,1,0,0,235,2,241,5,240,246,
apache/commons-io,9ffac9e5b30b1474610d5033e0e6c16903c1bf74,96e3df8a44d2c6baa0de90560cfef5aafba6b176,master,1627238548,4,0,0,0,4,0,0,0,0,0,0,0,0,6181,6189,6185,6185,6941,6937,0,0,1,1,0,0,5,114,5,95,122,100,
apache/commons-io,96e3df8a44d2c6baa0de90560cfef5aafba6b176,0927d2ea1970b495747e5afeea5f2939be0b3c7c,master,1626704500,0,0,0,0,0,0,0,0,0,0,0,0,0,6185,6185,6185,6185,6941,6941,0,0,1,0,0,0,3,0,3,0,3,3,
apache/commons-io,0927d2ea1970b495747e5afeea5f2939be0b3c7c,1b18ca1f91aaea8f730a335cb49ebe406b996d4f,master,1626703978,0,0,0,0,0,0,0,0,0,0,0,0,0,6185,6185,6185,6185,6941,6941,0,0,1,0,0,0,1,0,1,0,1,1,
apache/commons-io,1b18ca1f91aaea8f730a335cb49ebe406b996d4f,05176a75580307404fcd91ac380175daa9048fa2,master,1626703292,0,0,0,0,0,0,0,0,3,1,0,0,0,6182,6186,6185,6183,6941,6941,0,0,1,1,0,0,16,17,0,0,36,0,
apache/commons-io,761ce3e8c804c9b6fa328ea6b612539ce924f2ac,8985de8fe74f6622a419b37a6eed0dbc484dc128,release,1626181545,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6743,6743,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,05176a75580307404fcd91ac380175daa9048fa2,46b07ec45ef7e6753625f08af73472204fa54d19,master,1626181570,0,0,0,0,0,0,0,0,1,12,0,0,0,6182,6195,6183,6194,6941,6941,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,8985de8fe74f6622a419b37a6eed0dbc484dc128,914ec632e09cb92266586563771844c101ad0e7f,rel/commons-io-2.11.0,1625870861,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6743,6743,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,46b07ec45ef7e6753625f08af73472204fa54d19,e95992e4b45b104b640947a69e22a7ce7fdbdb91,master,1626132635,0,0,17,12,0,0,0,0,11,0,0,0,0,6166,6194,6194,6166,6941,6912,1,1,0,0,0,0,119,112,0,0,238,1,
apache/commons-io,e95992e4b45b104b640947a69e22a7ce7fdbdb91,e51f61d6234fc68b65111a51c08f35dca54c22e2,master,1626122561,0,0,0,0,0,0,0,0,0,0,0,0,0,6166,6166,6166,6166,6912,6912,0,0,0,0,0,0,0,0,0,0,4,1,
apache/commons-io,e51f61d6234fc68b65111a51c08f35dca54c22e2,dcb32251fe4a80d4df2e7000be54334fd7e5f475,master,1626116840,27,0,24,5,16,0,0,0,2,2,0,0,0,6113,6185,6166,6132,6912,6856,1,3,20,34,0,0,281,404,39,144,725,184,
apache/commons-io,dcb32251fe4a80d4df2e7000be54334fd7e5f475,a2a8172f383da63a8681689ed165699ea88dc5e2,master,1626095554,17,4,38,11,15,4,0,0,0,0,0,0,0,6077,6147,6132,6092,6872,6806,1,1,2,6,0,0,207,299,19,186,510,206,
apache/commons-io,a2a8172f383da63a8681689ed165699ea88dc5e2,864fb60e4128345b81a443a5bb6c3f972f0e1e9e,master,1626027200,0,0,0,0,0,0,0,0,0,0,0,0,0,6092,6092,6092,6092,6821,6821,0,0,0,1,0,0,0,32,0,29,32,29,
apache/commons-io,864fb60e4128345b81a443a5bb6c3f972f0e1e9e,54279207f914d6a65c0477038f2f0f1cdfe3769f,master,1626013704,0,0,69,8,0,0,0,0,0,0,0,0,0,6023,6092,6092,6023,6821,6744,2,2,0,0,0,0,353,399,0,0,758,0,
apache/commons-io,54279207f914d6a65c0477038f2f0f1cdfe3769f,ddab28ef677171ebda331edd1e22f62ac6310f39,master,1626010242,0,0,0,0,0,0,0,0,0,0,0,0,0,6023,6023,6023,6023,6744,6744,0,0,0,0,0,0,0,0,0,0,8,9,
apache/commons-io,ddab28ef677171ebda331edd1e22f62ac6310f39,7c7cf31eebf482bed30a53d5322b7ebeb84e4568,master,1626010122,0,0,0,0,0,0,0,0,0,9,0,0,0,6023,6032,6023,6032,6744,6744,0,0,0,0,0,0,0,0,0,0,4,0,
apache/commons-io,7c7cf31eebf482bed30a53d5322b7ebeb84e4568,fe79ba22ae07f63831d19cbfe0bcd420058eae96,master,1626010069,0,0,0,0,0,0,0,0,9,0,0,0,0,6023,6032,6032,6023,6744,6744,0,0,0,0,0,0,0,0,0,0,3,0,
apache/commons-io,fe79ba22ae07f63831d19cbfe0bcd420058eae96,d7e33898bc0b33f7149f77ddebd32dd8f5c37b63,master,1626009869,0,0,0,0,0,0,0,0,0,0,0,0,0,6023,6023,6023,6023,6744,6744,0,0,0,0,0,0,0,0,0,0,1,0,
apache/commons-io,d7e33898bc0b33f7149f77ddebd32dd8f5c37b63,e8f50acf5d9ca5f2b4a1350c6c26bc1afe2cf590,master,1625929842,0,0,0,0,0,0,0,0,0,0,0,0,0,6023,6023,6023,6023,6744,6744,0,0,0,1,0,0,0,10,0,10,10,10,
apache/commons-io,e8f50acf5d9ca5f2b4a1350c6c26bc1afe2cf590,04143814ae84043c989b279ef2ca55cf65b758bd,master,1625929769,1,0,0,0,0,0,0,0,2,0,0,0,0,6020,6023,6023,6020,6744,6743,0,0,1,1,0,0,11,28,6,22,45,28,
apache/commons-io,04143814ae84043c989b279ef2ca55cf65b758bd,456f72a5453c1719ff931ceb8c8bc319041cbd8d,master,1625929311,0,2,0,0,2,1,0,0,0,0,0,0,0,6020,6022,6020,6022,6743,6743,0,0,1,0,0,0,27,0,27,0,27,27,
apache/commons-io,456f72a5453c1719ff931ceb8c8bc319041cbd8d,8f8e48dfb5b1361128e47c64ee960a700f940f10,master,1625928404,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6743,6743,0,0,0,1,0,0,0,24,0,24,24,24,
apache/commons-io,8f8e48dfb5b1361128e47c64ee960a700f940f10,bbc42830e58e706c7d99315f8e2620ca57ef51e7,master,1625928359,0,0,0,0,0,0,0,0,0,1,0,0,0,6020,6021,6020,6021,6743,6743,0,0,0,1,0,0,0,9,0,10,9,10,
apache/commons-io,bbc42830e58e706c7d99315f8e2620ca57ef51e7,de8899a8155e4e2f02639e46334369be00c398af,master,1625925952,0,0,0,0,0,0,0,0,1,0,0,0,0,6020,6021,6021,6020,6743,6743,0,0,1,0,0,0,0,0,2,0,0,2,
apache/commons-io,de8899a8155e4e2f02639e46334369be00c398af,914ec632e09cb92266586563771844c101ad0e7f,master,1625924892,1,0,0,0,1,0,0,0,0,0,0,0,0,6019,6021,6020,6020,6743,6742,0,0,3,1,0,0,3,1,3,1,4,4,
apache/commons-io,8985de8fe74f6622a419b37a6eed0dbc484dc128,914ec632e09cb92266586563771844c101ad0e7f,commons-io-2.11.0-RC1,1625870861,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6743,6743,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,8985de8fe74f6622a419b37a6eed0dbc484dc128,914ec632e09cb92266586563771844c101ad0e7f,release,1625870861,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6743,6743,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,914ec632e09cb92266586563771844c101ad0e7f,ded7f2237f29a7afd79fa574703714b8f928fd26,master,1625870363,0,0,0,0,0,0,0,0,0,10,0,0,0,6020,6030,6020,6030,6743,6743,0,0,0,0,0,0,0,0,0,0,110,19,
apache/commons-io,ded7f2237f29a7afd79fa574703714b8f928fd26,083c58432d8bb169f350cb8936e59883f7dd448f,master,1625695025,0,0,0,0,0,0,0,0,10,0,0,0,0,6020,6030,6030,6020,6743,6743,0,0,10,12,0,0,0,0,39,47,0,86,
apache/commons-io,083c58432d8bb169f350cb8936e59883f7dd448f,35d78434cbbc206a0ccede1566a33cd8dd3c7bd1,master,1625679311,1,0,0,0,1,0,0,0,0,0,0,0,0,6019,6021,6020,6020,6743,6742,0,0,3,0,0,0,9,0,20,0,28,20,
apache/commons-io,35d78434cbbc206a0ccede1566a33cd8dd3c7bd1,eaf44e440db100c5222be7988ce4f14fb0aeb55c,master,1625585364,2,0,0,0,2,0,0,0,0,0,0,0,0,6018,6022,6020,6020,6743,6741,0,0,1,1,0,0,2,6,2,0,8,2,
apache/commons-io,eaf44e440db100c5222be7988ce4f14fb0aeb55c,5a39a78ba69f39cd1250c7a2bcab4734d576c9d0,master,1625518739,0,0,0,0,0,0,0,0,0,1,0,0,0,6020,6021,6020,6021,6743,6743,0,0,0,0,0,0,0,0,0,0,4,1,
apache/commons-io,4d5da0035a077f75a4781b145bd0020ee351c80d,5a39a78ba69f39cd1250c7a2bcab4734d576c9d0,master,1625518670,0,0,0,0,0,0,0,0,0,1,0,0,0,6020,6021,6020,6021,6743,6743,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,5a39a78ba69f39cd1250c7a2bcab4734d576c9d0,39a8cbe4336da28b0791d6c0834cd7e7b0a30074,master,1625163550,0,0,0,0,0,0,0,0,1,0,0,0,0,6020,6021,6021,6020,6743,6743,0,0,2,0,0,0,4,0,9,0,16,13,
apache/commons-io,39a8cbe4336da28b0791d6c0834cd7e7b0a30074,369e45fe3b179bd44af9f19bc22187b3fa5a7fd3,master,1625088696,13,0,4,1,11,0,0,0,4,1,0,0,0,5999,6032,6020,6011,6743,6724,1,1,6,19,0,0,139,375,20,316,544,370,
apache/commons-io,369e45fe3b179bd44af9f19bc22187b3fa5a7fd3,b8690c086d18f38d86a06080422674d317e33f71,master,1624365781,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,6011,6011,6011,6735,6735,0,0,1,0,0,0,1,0,1,0,4,1,
apache/commons-io,5c1a230684e583d8058807caf9265c5cfa821080,b8690c086d18f38d86a06080422674d317e33f71,master,1624365647,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,6011,6011,6011,6735,6735,0,0,1,0,0,0,1,0,1,0,1,1,
apache/commons-io,b8690c086d18f38d86a06080422674d317e33f71,021879c4e8a80da4d814d6777d9dcbb215357e67,master,1624365549,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,6011,6011,6011,6735,6735,0,0,0,0,0,0,0,0,0,0,4,1,
apache/commons-io,dc5d811e259742705ba259e866f9f6f3bca0da48,021879c4e8a80da4d814d6777d9dcbb215357e67,master,1624365480,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,6011,6011,6011,6735,6735,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,c0fc8165d3d06788b3bd2ecf4fdc74e3f075c690,a73895fbefd57c23595a5e9e85f0649993c59080,release,1623602813,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,021879c4e8a80da4d814d6777d9dcbb215357e67,c0fc8165d3d06788b3bd2ecf4fdc74e3f075c690,master,1623602882,1,1,0,0,6,2,0,0,0,0,0,0,0,6010,6017,6011,6016,6735,6735,0,0,8,2,0,0,11,1,13,3,18,16,
apache/commons-io,a73895fbefd57c23595a5e9e85f0649993c59080,414e597e01e02ef1714fc0f8524eea8c836f315f,rel/commons-io-2.10.0,1623328636,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,ff0237315321bf9e01d0df3aaf1b4e6a4d3b1618,498cd03984bd0cd191a38ecfc03c46520df83f6b,master,1623443144,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,6011,6011,6011,6735,6735,0,0,0,0,0,0,0,0,0,0,6,0,
apache/commons-io,498cd03984bd0cd191a38ecfc03c46520df83f6b,414e597e01e02ef1714fc0f8524eea8c836f315f,master,1623442819,1,1,0,0,6,2,0,0,0,0,0,0,0,6010,6017,6011,6016,6735,6735,0,0,8,2,0,0,11,1,13,3,12,16,
apache/commons-io,a73895fbefd57c23595a5e9e85f0649993c59080,414e597e01e02ef1714fc0f8524eea8c836f315f,release,1623328636,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,75f20dca72656225d0dc8e7c982e40caa9277d42,651496937d094d5dabd166897136f934ed573c7a,rel/commons-io-2.9.0,1621692790,0,0,0,0,0,0,0,0,0,9,0,0,0,6020,6029,6020,6029,6744,6744,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,a73895fbefd57c23595a5e9e85f0649993c59080,414e597e01e02ef1714fc0f8524eea8c836f315f,commons-io-2.10.0-RC1,1623328636,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,414e597e01e02ef1714fc0f8524eea8c836f315f,3f807da57af279e2a83be7df9a5c1881a5c46f6e,master,1623328200,0,0,0,0,0,0,0,0,0,3,0,0,0,6016,6019,6016,6019,6741,6741,0,0,0,0,0,0,0,0,0,0,42,102,
apache/commons-io,3f807da57af279e2a83be7df9a5c1881a5c46f6e,e4ff4a589b7c00bd9031de54270f050cdb2f2c8e,master,1623072981,1,0,0,0,1,0,0,0,3,9,0,0,0,6015,6029,6019,6025,6741,6740,0,0,1,1,0,0,3,1,1,0,11,2,
apache/commons-io,e4ff4a589b7c00bd9031de54270f050cdb2f2c8e,6bd512de0838e236811db737e7f893acb7a984ee,master,1622492359,0,0,0,0,0,0,0,0,9,0,0,0,0,6016,6025,6025,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,3,0,
apache/commons-io,6bd512de0838e236811db737e7f893acb7a984ee,fff6d7982f9230c5ca24410db158e67971ff049f,master,1622492304,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,6,0,
apache/commons-io,fff6d7982f9230c5ca24410db158e67971ff049f,9bd24e6a804ca67a6170384847b239d4a558b863,master,1622492149,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,2,2,
apache/commons-io,9bd24e6a804ca67a6170384847b239d4a558b863,ae299e3583ed31322e3a5f246b4a79252836ddfa,master,1622491827,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,3,0,
apache/commons-io,ae299e3583ed31322e3a5f246b4a79252836ddfa,61d5459230d97432790585f3a738a804e7923119,master,1622491791,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,6016,6016,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,61d5459230d97432790585f3a738a804e7923119,4cd754cfcac47ed0ab57359d8ecb425ffaead5ef,master,1622491737,0,0,0,0,0,0,0,0,0,1,0,0,0,6016,6017,6016,6017,6741,6741,0,0,0,0,0,0,0,0,0,0,8,1,
apache/commons-io,49f7d941d7d45d0461c11ec4422d09d94adb215a,4cd754cfcac47ed0ab57359d8ecb425ffaead5ef,master,1622491700,0,0,0,0,0,0,0,0,0,1,0,0,0,6016,6017,6016,6017,6741,6741,0,0,0,0,0,0,0,0,0,0,5,1,
apache/commons-io,4cd754cfcac47ed0ab57359d8ecb425ffaead5ef,3bba1beb8115dac754bafca7b45e424a7b35ba1c,master,1622491627,0,0,0,0,0,0,0,0,1,0,0,0,0,6016,6017,6017,6016,6741,6741,0,0,0,0,0,0,0,0,0,0,1,1,
apache/commons-io,3bba1beb8115dac754bafca7b45e424a7b35ba1c,c08b58707c8969266c833eac1233ff585334d2ca,master,1622219408,2,0,0,0,1,0,0,0,0,0,0,0,0,6014,6017,6016,6015,6741,6739,0,0,2,0,0,0,12,0,1,0,17,3,
apache/commons-io,c08b58707c8969266c833eac1233ff585334d2ca,91bd06a73ce3b404b58948e011b3fcff342b8ca3,master,1622218326,1,0,0,0,4,0,0,0,0,0,0,0,0,6014,6019,6015,6018,6740,6739,0,0,1,0,0,0,1,0,5,0,1,5,
apache/commons-io,91bd06a73ce3b404b58948e011b3fcff342b8ca3,a41080e1284ecc2ebb967852c5cd13be5660be7b,master,1622218084,5,0,0,0,1,0,0,0,0,0,0,0,0,6013,6020,6018,6015,6743,6739,0,0,1,1,0,0,22,12,5,0,41,5,
apache/commons-io,a41080e1284ecc2ebb967852c5cd13be5660be7b,94be75e45726aeab75681b0b8570ecc4826a2384,master,1622216060,11,1,0,0,13,0,0,0,0,0,0,0,0,6004,6031,6015,6020,6740,6731,0,0,1,0,0,0,47,0,23,0,55,27,
apache/commons-io,94be75e45726aeab75681b0b8570ecc4826a2384,15b1ca7086c7123a9128e3cda509b2e91b0a03a6,master,1622155610,0,0,0,0,0,0,0,0,0,9,0,0,0,6020,6029,6020,6029,6744,6744,0,0,0,1,0,0,0,5,0,2,5,2,
apache/commons-io,15b1ca7086c7123a9128e3cda509b2e91b0a03a6,fd1bbe601f89a477b38308de40b7473bb4e377d5,master,1622054351,0,0,0,0,0,0,0,0,9,0,0,0,0,6020,6029,6029,6020,6744,6744,0,0,0,0,0,0,0,0,0,0,4,2,
apache/commons-io,fd1bbe601f89a477b38308de40b7473bb4e377d5,75f20dca72656225d0dc8e7c982e40caa9277d42,release,1622041704,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,6020,6020,6020,6744,6744,0,0,0,0,0,0,0,0,0,0,1,1,
